"tree","label","sampleImage"
"http://example.org/tree/tree2266","linden tree",
"http://example.org/tree/tree31606","linden tree",
"http://example.org/tree/tree35","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree4365","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree20745","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree30980","hornbeam",
"http://example.org/tree/tree37257","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree17139","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree10111","linden tree",
"http://example.org/tree/tree12656","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree6291","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree748","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree30408","linden tree",
"http://example.org/tree/tree5563","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree12103","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree34368","linden tree",
"http://example.org/tree/tree18285","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree1605","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree24816","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree902","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree5533","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree4782","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree31605","linden tree",
"http://example.org/tree/tree30407","linden tree",
"http://example.org/tree/tree27157","cherry tree",
"http://example.org/tree/tree32","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree21522","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree30981","hornbeam",
"http://example.org/tree/tree15787","larch",
"http://example.org/tree/tree10110","linden tree",
"http://example.org/tree/tree12655","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree24440","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree6292","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree28510","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree7162","linden tree",
"http://example.org/tree/tree19539","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree5562","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree1904","linden tree",
"http://example.org/tree/tree34365","linden tree",
"http://example.org/tree/tree12102","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree7","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree22198","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree2268","linden tree",
"http://example.org/tree/tree2120","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree2002","linden tree",
"http://example.org/tree/tree21789","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree4781","Pyrus","http://commons.wikimedia.org/wiki/Special:FilePath/Pears.jpg"
"http://example.org/tree/tree30406","linden tree",
"http://example.org/tree/tree15788","larch",
"http://example.org/tree/tree33","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree19887","Yucca","http://commons.wikimedia.org/wiki/Special:FilePath/Yucca%20baccata%20whole.jpg"
"http://example.org/tree/tree30982","hornbeam",
"http://example.org/tree/tree37259","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree17136","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree20743","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree10287","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree17083","larch",
"http://example.org/tree/tree17137","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree32802","linden tree",
"http://example.org/tree/tree7161","linden tree",
"http://example.org/tree/tree7269","hornbeam",
"http://example.org/tree/tree18021","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree5561","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree34366","linden tree",
"http://example.org/tree/tree10317","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree12101","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree904","Sorbus","http://commons.wikimedia.org/wiki/Special:FilePath/Sorbus%20aucuparia%20aka%20rowan.jpg"
"http://example.org/tree/tree14843","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree34362","linden tree",
"http://example.org/tree/tree11483","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree18805","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree10749","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree26922","linden tree",
"http://example.org/tree/tree31603","linden tree",
"http://example.org/tree/tree20356","Ilex","http://commons.wikimedia.org/wiki/Special:FilePath/Ilex%20paraguariensis%20-%20K%C3%B6hler%E2%80%93s%20Medizinal-Pflanzen-074.jpg"
"http://example.org/tree/tree30405","linden tree",
"http://example.org/tree/tree242","larch",
"http://example.org/tree/tree10283","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree30","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree21782","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree4738","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree25615","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree37459","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree32801","linden tree",
"http://example.org/tree/tree10284","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree5560","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree525","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree1866","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree14139","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree11482","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree9","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree22846","Crataegus","http://commons.wikimedia.org/wiki/Special:FilePath/Common%20hawthorn.jpg"
"http://example.org/tree/tree34291","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree8018","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree16063","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree18336","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree31","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree4737","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree25616","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree32800","linden tree",
"http://example.org/tree/tree25642","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree34364","linden tree",
"http://example.org/tree/tree11481","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree35562","linden tree",
"http://example.org/tree/tree34360","linden tree",
"http://example.org/tree/tree4736","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree37018","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree10241","cherry tree",
"http://example.org/tree/tree18337","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree10281","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree7937","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree33162","linden tree",
"http://example.org/tree/tree32731","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree19927","hornbeam",
"http://example.org/tree/tree523","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree17088","larch",
"http://example.org/tree/tree11480","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree35561","linden tree",
"http://example.org/tree/tree10314","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree34361","linden tree",
"http://example.org/tree/tree28819","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree9109","Cupressus","http://commons.wikimedia.org/wiki/Special:FilePath/Cupressus%20nootkatensis%2043603.jpg"
"http://example.org/tree/tree7418","Chamaecyparis lawsoniana","http://commons.wikimedia.org/wiki/Special:FilePath/Chamaecyparis%20lawsoniana%20Siskiyou%20NF%203.jpg"
"http://example.org/tree/tree10240","cherry tree",
"http://example.org/tree/tree30402","linden tree",
"http://example.org/tree/tree17731","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree36670","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree8016","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree18338","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree33163","linden tree",
"http://example.org/tree/tree37280","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree676","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree25007","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree1865","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree19536","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree13909","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree25614","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree36256","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree31738","cherry tree",
"http://example.org/tree/tree19087","hornbeam",
"http://example.org/tree/tree16060","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree15961","Sequoia","http://commons.wikimedia.org/wiki/Special:FilePath/Del%20Norte%20Titan%20230.jpg"
"http://example.org/tree/tree7230","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree4762","hornbeam",
"http://example.org/tree/tree10243","cherry tree",
"http://example.org/tree/tree30401","linden tree",
"http://example.org/tree/tree26926","linden tree",
"http://example.org/tree/tree29685","linden tree",
"http://example.org/tree/tree18330","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree7548","poplar","http://commons.wikimedia.org/wiki/Special:FilePath/Vleteren%20Oostvleteren%20Burgweg%20Knotpopulier%20%283%29%20-%20192779%20-%20onroerenderfgoed.jpg"
"http://example.org/tree/tree19035","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree14444","Fraxinus excelsior","http://commons.wikimedia.org/wiki/Special:FilePath/Fraxinus%20excelsior.jpg"
"http://example.org/tree/tree18937","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree28899","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree10042","Pinus","http://commons.wikimedia.org/wiki/Special:FilePath/Pinus%20pinaster.jpg"
"http://example.org/tree/tree37285","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree13907","Quercus","http://commons.wikimedia.org/wiki/Special:FilePath/368%20Quercus%20robur.jpg"
"http://example.org/tree/tree19088","hornbeam",
"http://example.org/tree/tree2728","Corylus avellana","http://commons.wikimedia.org/wiki/Special:FilePath/Ballachuan%20060.JPG"
"http://example.org/tree/tree22049","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
"http://example.org/tree/tree544","Alnus","http://commons.wikimedia.org/wiki/Special:FilePath/Tagalder8139.jpg"
"http://example.org/tree/tree8014","beech tree","http://commons.wikimedia.org/wiki/Special:FilePath/Hayedo%20Tejera%20Negra%2020220925.jpg"
"http://example.org/tree/tree26927","linden tree",
"http://example.org/tree/tree30400","linden tree",
"http://example.org/tree/tree36921","Salix","http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20Salix%20alba0.jpg"
"http://example.org/tree/tree528","Castanea","http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2taignier%20120807%201.jpg"
"http://example.org/tree/tree3160","Acer","http://commons.wikimedia.org/wiki/Special:FilePath/Acer%20campestre%20Sturm07018.jpg"
